tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,9,105296,5,,Lorenzo Frigerio,R,,ITA,27.68,126097,,,Cameron Silverman,U,,USA,24.45,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,544,62,917,15
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,10,111197,,,Jonathan Mridha,R,,SWE,21.55,122394,,,Federico Maccari,R,,ITA,22.71,6-7(4) 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,855,19,976,12
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,11,200315,,Q,Gorazd Srbljak,L,,MKD,19.17,108734,,WC,Fredrik Ask,U,,NOR,26.14,3-6 6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1334,4,1969,1
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,12,111192,3,,Lucas Miedler,R,,AUT,20.34,110618,,,Elmar Ejupovic,R,,BIH,23.73,7-6(5) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,507,70,826,21
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,13,105113,8,,Patrik Rosenholm,R,,SWE,28.64,126729,,Q,Marcus Mansson,U,,SWE,21.19,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,578,55,1614,2
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,14,122027,,,Romain Bauvy,U,,FRA,22.32,122349,,Q,Alexandru Danes,R,,FRA,22.97,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,924,15,1309,4
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,15,144817,,Q,Marc Andrea Huesler,U,,SUI,20.33,144687,,,Quinton Vega,R,,USA,23.92,7-5 1-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1241,5,1031,10
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,16,126760,,Q,Christian Samuelsson,U,,SWE,20.79,106110,2,,Filip Horansky,R,,SVK,23.79,7-5 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,383,114
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,17,106420,1,,Gianluigi Quinzi,L,,ITA,20.73,202382,,WC,Simen Sunde Bratholm,R,,NOR,17.64,3-6 6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,329,140,,
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,18,126340,7,,Viktor Durasovic,U,,NOR,19.60,126219,,Q,Joshua Paris,R,,GBR,20.64,7-5 6-2,3,R16,,,,,,,,,,,,,,,,,,,,605,49,1044,10
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,19,126409,4,,Hugo Grenier,U,,FRA,20.59,106011,,,Sami Reinwein,U,,GER,24.41,4-6 6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,470,82,603,49
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,20,144895,6,,Corentin Moutet,L,,FRA,17.52,126753,,,Daniel Appelgren,R,,SWE,20.47,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,524,66,739,28
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,21,105296,5,,Lorenzo Frigerio,R,,ITA,27.68,111197,,,Jonathan Mridha,R,,SWE,21.55,7-6(6) 6-3,3,R16,,,,,,,,,,,,,,,,,,,,544,62,855,19
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,22,111192,3,,Lucas Miedler,R,,AUT,20.34,200315,,Q,Gorazd Srbljak,L,,MKD,19.17,6-3 6-0,3,R16,,,,,,,,,,,,,,,,,,,,507,70,1334,4
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,23,105113,8,,Patrik Rosenholm,R,,SWE,28.64,122027,,,Romain Bauvy,U,,FRA,22.32,6-2 6-1,3,R16,,,,,,,,,,,,,,,,,,,,578,55,924,15
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,24,144817,,Q,Marc Andrea Huesler,U,,SUI,20.33,126760,,Q,Christian Samuelsson,U,,SWE,20.79,7-6(5) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,1241,5,,
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,25,106420,1,,Gianluigi Quinzi,L,,ITA,20.73,126340,7,,Viktor Durasovic,U,,NOR,19.60,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,,329,140,605,49
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,26,126409,4,,Hugo Grenier,U,,FRA,20.59,144895,6,,Corentin Moutet,L,,FRA,17.52,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,470,82,524,66
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,27,111192,3,,Lucas Miedler,R,,AUT,20.34,105296,5,,Lorenzo Frigerio,R,,ITA,27.68,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,507,70,544,62
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,28,105113,8,,Patrik Rosenholm,R,,SWE,28.64,144817,,Q,Marc Andrea Huesler,U,,SUI,20.33,6-4 6-1,3,QF,,,,,,,,,,,,,,,,,,,,578,55,1241,5
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,29,106420,1,,Gianluigi Quinzi,L,,ITA,20.73,126409,4,,Hugo Grenier,U,,FRA,20.59,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,329,140,470,82
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,30,111192,3,,Lucas Miedler,R,,AUT,20.34,105113,8,,Patrik Rosenholm,R,,SWE,28.64,6-3 6-4,3,SF,,,,,,,,,,,,,,,,,,,,507,70,578,55
2016-M-FU-NOR-02A-2016,Norway F2,Hard,,S,20161024,31,111192,3,,Lucas Miedler,R,,AUT,20.34,106420,1,,Gianluigi Quinzi,L,,ITA,20.73,6-2 6-4,3,F,,,,,,,,,,,,,,,,,,,,507,70,329,140
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,1,124079,1,,Pedro Martinez Portero,R,,ESP,19.50,132806,,Q,Quim Sorni Chavarria,U,,ESP,19.56,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,318,148,1425,3
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,2,123809,,,Ivan Gakhov,L,,RUS,19.97,126180,,WC,Alejandro Artunedo,U,,ESP,20.23,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,534,63,1314,4
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,3,202208,,Q,Aitor Sanz Llopis,U,,ESP,21.80,202403,,WC,Pablo Beltran Martin Lorente,U,,ESP,15.73,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,1458,2,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,4,126533,5,,Alvaro Lopez San Martin,R,,ESP,19.39,134035,,,Jorge Lopez Perez Fuster,U,,ESP,19.43,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,394,111,1042,10
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,5,106120,3,,Ricardo Ojeda Lara,U,,ESP,23.74,133997,,WC,Sergi Perez Contri,U,,ESP,18.76,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,323,144,1993,1
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,6,106175,,,Ricardo Rodriguez,R,,VEN,23.49,126524,,LL,Paco Climent Gregori,U,,ESP,20.06,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,749,27,1383,3
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,7,132794,,,Dan Dowson,U,,AUS,20.40,103924,,,Marc Fornell Mestres,R,,ESP,34.74,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,797,23,975,12
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,8,125854,8,,Jaume Pla Malfeito,U,,ESP,21.39,106270,,,Marcos Giraldi Requena,R,,ESP,22.91,7-6(6) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,528,65,597,51
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,9,106403,7,,Albert Alcaraz Ivorra,R,,ESP,21.45,126492,,Q,Marc Dijkhuizen,L,,NED,20.56,6-2 7-5,3,R32,,,,,,,,,,,,,,,,,,,,489,75,1105,8
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,10,200266,,Q,Javier Barranco Cosano,U,,ESP,17.94,134840,,,Raul Brancaccio,U,,ITA,19.47,4-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1238,5,1004,11
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,11,134773,,,Alejandro Ibanez Gallego,U,,ESP,19.57,121322,,LL,Patrick Mayer,R,,AUT,26.27,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1031,10,1837,1
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,12,126535,4,,Carlos Taberner,R,,ESP,19.21,110754,,,David Vega Hernandez,R,,ESP,22.34,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,341,135,763,26
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,13,106408,6,,Mario Vilella Martinez,U,,ESP,21.31,126744,,Q,Jaime Fermosell,R,,ESP,18.88,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,482,78,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,14,126720,,Q,Boris Pokotilov,U,,RUS,19.41,202404,,WC,Alvaro Saez Royuela Ariza,R,,ESP,16.20,6-4 7-5,3,R32,,,,,,,,,,,,,,,,,,,,1918,1,,
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,15,144890,,Q,Dimitriy Voronin,U,,RUS,17.41,132800,,Q,Zeljko Milovic,U,,SRB,20.56,3-6 7-6(2) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,1196,6,1100,8
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,16,106117,,,Carlos Boluda Purkiss,R,165,ESP,23.75,106177,2,,Oriol Roca Batalla,R,,ESP,23.49,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,607,49,319,148
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,17,123809,,,Ivan Gakhov,L,,RUS,19.97,124079,1,,Pedro Martinez Portero,R,,ESP,19.50,6-4 6-0,3,R16,,,,,,,,,,,,,,,,,,,,534,63,318,148
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,18,126533,5,,Alvaro Lopez San Martin,R,,ESP,19.39,202208,,Q,Aitor Sanz Llopis,U,,ESP,21.80,7-6(7) 6-1,3,R16,,,,,,,,,,,,,,,,,,,,394,111,1458,2
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,19,106120,3,,Ricardo Ojeda Lara,U,,ESP,23.74,106175,,,Ricardo Rodriguez,R,,VEN,23.49,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,323,144,749,27
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,20,125854,8,,Jaume Pla Malfeito,U,,ESP,21.39,132794,,,Dan Dowson,U,,AUS,20.40,6-3 6-7(3) 6-4,3,R16,,,,,,,,,,,,,,,,,,,,528,65,797,23
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,21,200266,,Q,Javier Barranco Cosano,U,,ESP,17.94,106403,7,,Albert Alcaraz Ivorra,R,,ESP,21.45,7-6(1) 6-3,3,R16,,,,,,,,,,,,,,,,,,,,1238,5,489,75
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,22,126535,4,,Carlos Taberner,R,,ESP,19.21,134773,,,Alejandro Ibanez Gallego,U,,ESP,19.57,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,,341,135,1031,10
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,23,106408,6,,Mario Vilella Martinez,U,,ESP,21.31,126720,,Q,Boris Pokotilov,U,,RUS,19.41,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,482,78,1918,1
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,24,106117,,,Carlos Boluda Purkiss,R,165,ESP,23.75,144890,,Q,Dimitriy Voronin,U,,RUS,17.41,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,607,49,1196,6
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,25,123809,,,Ivan Gakhov,L,,RUS,19.97,126533,5,,Alvaro Lopez San Martin,R,,ESP,19.39,2-6 7-6(4) 6-3,3,QF,,,,,,,,,,,,,,,,,,,,534,63,394,111
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,26,106120,3,,Ricardo Ojeda Lara,U,,ESP,23.74,125854,8,,Jaume Pla Malfeito,U,,ESP,21.39,6-1 6-3,3,QF,,,,,,,,,,,,,,,,,,,,323,144,528,65
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,27,126535,4,,Carlos Taberner,R,,ESP,19.21,200266,,Q,Javier Barranco Cosano,U,,ESP,17.94,6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,341,135,1238,5
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,28,106408,6,,Mario Vilella Martinez,U,,ESP,21.31,106117,,,Carlos Boluda Purkiss,R,165,ESP,23.75,6-4 6-1,3,QF,,,,,,,,,,,,,,,,,,,,482,78,607,49
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,29,123809,,,Ivan Gakhov,L,,RUS,19.97,106120,3,,Ricardo Ojeda Lara,U,,ESP,23.74,6-1 6-0,3,SF,,,,,,,,,,,,,,,,,,,,534,63,323,144
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,30,126535,4,,Carlos Taberner,R,,ESP,19.21,106408,6,,Mario Vilella Martinez,U,,ESP,21.31,7-5 6-4,3,SF,,,,,,,,,,,,,,,,,,,,341,135,482,78
2016-M-FU-ESP-35A-2016,Spain F35,Clay,,S,20161024,31,123809,,,Ivan Gakhov,L,,RUS,19.97,126535,4,,Carlos Taberner,R,,ESP,19.21,6-2 6-2,3,F,,,,,,,,,,,,,,,,,,,,534,63,341,135
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,1,105514,1,,Jeremy Jahn,R,180,GER,26.55,144928,,,Matteo Tinelli,U,,ITA,19.72,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,247,210,1102,8
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,2,144788,,,Louis Tessa,U,,FRA,18.55,118215,,WC,Mohamed Hassan,U,,EGY,38.27,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,913,15,1599,2
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,3,126737,,,Alberto Romero De Avila Senise,U,,ESP,18.89,106325,,WC,Jabor Al Mutawa,U,,QAT,22.43,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,698,33,,
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,4,105388,5,,Lennert Van Der Linden,R,,NED,27.24,133844,,Q,Guy Den Heijer,U,,NED,19.57,6-1 7-6(1),3,R32,,,,,,,,,,,,,,,,,,,,441,90,1055,9
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,5,106021,3,,Dragos Dima,R,,ROU,24.36,122570,,Q,Mubarak Al Harrasi,U,,QAT,21.53,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,299,161,1198,6
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,6,106333,,,Julien Cagnina,R,,BEL,22.39,121669,,,Sergio Martos Gornes,U,,ESP,22.02,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,670,37,1007,11
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,7,111444,,,Karim Hossam,R,,EGY,22.55,121861,,Q,Antonio Zucca,R,,ITA,24.54,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,820,21,1301,4
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,8,104523,7,,Frederico Gil,R,178,POR,31.59,125821,,,Miguel Semmler,R,,ESP,19.48,6-4 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,537,63,658,39
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,9,105598,,,Peter Goldsteiner,U,,AUT,26.23,123819,8,,Goncalo Oliveira,L,,POR,21.68,7-5 6-0,3,R32,,,,,,,,,,,,,,,,,,,,795,23,548,61
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,10,105603,,,Francois Arthur Vibert,U,,FRA,26.23,127334,,Q,Mirko Cutuli,U,,ITA,20.44,6-3 6-3,3,R32,,,,,,,,,,,,,,,,,,,,859,19,1547,2
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,11,126450,,Q,Nicolo Turchetti,R,,ITA,20.41,132739,,Q,Bruno Mardones,R,,ESP,20.85,6-4 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1149,7,1341,4
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,12,106249,4,,Joao Domingues,R,,POR,23.05,105824,,,Kirill Dmitriev,U,,RUS,25.21,6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,401,107,680,36
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,13,126091,6,,Omar Salman,R,,BEL,20.51,125789,,,Felipe Cunha Silva,R,,POR,19.57,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,533,64,1068,9
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,14,105178,,,Alexis Musialek,U,,FRA,28.31,101962,,WC,Younes El Aynaoui,R,193,MAR,45.12,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,579,55,,
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,15,106048,,Q,Alban Meuffels,U,,NED,24.17,110476,,WC,Mousa Shanan Zayed,U,,QAT,22.63,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1409,3,,
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,16,126174,,Q,Youssef Hossam,U,,EGY,18.39,123785,2,,Clement Geens,R,,BEL,20.62,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,1088,8,284,179
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,17,105514,1,,Jeremy Jahn,R,180,GER,26.55,144788,,,Louis Tessa,U,,FRA,18.55,6-0 6-2,3,R16,,,,,,,,,,,,,,,,,,,,247,210,913,15
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,18,105388,5,,Lennert Van Der Linden,R,,NED,27.24,126737,,,Alberto Romero De Avila Senise,U,,ESP,18.89,6-2 4-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,441,90,698,33
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,19,106021,3,,Dragos Dima,R,,ROU,24.36,106333,,,Julien Cagnina,R,,BEL,22.39,6-4 3-6 7-6(1),3,R16,,,,,,,,,,,,,,,,,,,,299,161,670,37
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,20,104523,7,,Frederico Gil,R,178,POR,31.59,111444,,,Karim Hossam,R,,EGY,22.55,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,537,63,820,21
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,21,105598,,,Peter Goldsteiner,U,,AUT,26.23,105603,,,Francois Arthur Vibert,U,,FRA,26.23,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,795,23,859,19
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,22,106249,4,,Joao Domingues,R,,POR,23.05,126450,,Q,Nicolo Turchetti,R,,ITA,20.41,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,401,107,1149,7
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,23,105178,,,Alexis Musialek,U,,FRA,28.31,126091,6,,Omar Salman,R,,BEL,20.51,6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,579,55,533,64
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,24,106048,,Q,Alban Meuffels,U,,NED,24.17,126174,,Q,Youssef Hossam,U,,EGY,18.39,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,1409,3,1088,8
2016-M-FU-TUN-29A-2016,Tunisia F29,Clay,,S,20161024,25,105514,1,,Jeremy Jahn,R,180,GER,26.55,105388,5,,Lennert Van Der Linden,R,,NED,27.24,6-1 6-1,3,QF,,,,,,,,,,,,,,,,,,,,247,210,441,90
